victim_set,victim_line,probe_set,count,sum_probe_time
9,4,17,1204,155628
9,4,18,1204,155258
9,4,19,1204,163732
9,4,20,1204,154914
9,4,21,1204,155240
9,4,22,1204,155240
9,4,23,1204,155288
9,4,24,1204,154964
9,4,25,1202,154796
9,4,26,1203,247100
9,4,27,1203,246558
9,4,28,1204,154930
9,4,29,1204,247472
9,4,30,1204,160182
9,4,31,1204,155556
9,4,32,1204,154958
9,4,33,1204,158508
9,4,34,1204,155566
9,4,35,1204,155182
9,4,36,1204,155220
9,4,37,1204,154880
9,4,38,1204,154886
9,4,39,1204,155858
9,4,40,1204,154926
9,4,41,1204,154924
9,4,42,1204,154924
9,4,43,1204,159378
9,4,44,1204,154910
9,4,45,1204,156062
9,4,46,1203,247052
9,4,47,1204,154868
9,4,48,1204,155046
9,4,49,1203,157064
9,4,50,1204,156542
9,4,51,1204,155260
9,4,52,1204,155002
9,4,53,1204,154930
9,4,54,1204,155332
9,4,55,1204,155474
9,4,56,1204,159164
9,4,57,1204,155098
9,4,58,1204,157792
9,4,59,1204,154874
9,4,60,1204,155016
9,4,61,1204,155048
9,4,62,1204,268644
9,4,63,1204,252136
9,5,0,1238,253406
9,5,1,1238,256192
9,5,2,1238,255254
9,5,3,1238,225096
9,5,4,1238,225008
9,5,5,1238,219264
9,5,6,1238,220246
9,5,7,1238,220424
9,5,8,1238,223308
9,5,9,1238,254828
9,5,10,1238,191124
9,5,11,1238,159800
9,5,12,1238,160364
9,5,13,1238,162760
9,5,14,1238,159394
9,5,15,1238,159496
9,5,16,1238,254904
9,5,17,1237,250864
9,5,18,1238,256002
9,5,19,1238,255478
9,5,20,1238,255694
9,5,21,1238,255860
9,5,22,1238,256682
9,5,23,1238,254712
9,5,24,1238,256074
9,5,25,1238,183294
9,5,26,1238,254950
9,5,27,1238,254210
9,5,28,1238,159548
9,5,29,1238,255120
9,5,30,1238,160830
9,5,31,1238,159940
9,5,32,1238,159700
9,5,33,1238,164144
9,5,34,1238,159932
9,5,35,1238,159954
9,5,36,1238,160132
9,5,37,1238,160042
9,5,38,1238,160346
9,5,39,1238,159926
9,5,40,1238,159546
9,5,41,1238,160168
9,5,42,1238,159470
9,5,43,1238,163902
9,5,44,1238,159720
9,5,45,1238,159922
9,5,46,1238,255376
9,5,47,1238,159766
9,5,48,1238,159818
9,5,49,1237,161548
9,5,50,1238,159656
9,5,51,1238,159604
9,5,52,1238,160062
9,5,53,1238,159580
9,5,54,1238,160856
9,5,55,1238,160598
9,5,56,1238,162642
9,5,57,1238,159754
9,5,58,1238,162152
9,5,59,1238,160614
9,5,60,1238,159608
9,5,61,1238,159336
9,5,62,1238,277036
9,5,63,1238,259992
9,6,0,1157,235542
9,6,1,1157,240304
9,6,2,1157,243158
9,6,3,1157,222212
9,6,4,1157,209740
9,6,5,1157,207356
9,6,6,1157,207888
9,6,7,1157,206356
9,6,8,1157,209232
9,6,9,1157,238062
9,6,10,1157,180700
9,6,11,1157,149358
9,6,12,1157,149138
9,6,13,1157,153032
9,6,14,1156,149040
9,6,15,1157,149610
9,6,16,1157,238222
9,6,17,1157,150288
9,6,18,1157,148926
9,6,19,1157,149210
9,6,20,1157,148920
9,6,21,1157,150424
9,6,22,1157,149324
9,6,23,1157,148992
9,6,24,1157,150396
9,6,25,1157,239376
9,6,26,1157,244236
9,6,27,1157,238756
9,6,28,1157,240844
9,6,29,1157,238886
9,6,30,1157,239110
9,6,31,1157,237904
9,6,32,1157,148918
9,6,33,1157,153330
9,6,34,1157,150268
9,6,35,1157,149546
9,6,36,1157,149514
9,6,37,1157,149036
9,6,38,1157,149344
9,6,39,1156,149668
9,6,40,1157,149974
9,6,41,1157,149856
9,6,42,1157,149214
9,6,43,1157,153168
9,6,44,1157,149448
9,6,45,1157,149340
9,6,46,1156,237904
9,6,47,1157,148992
9,6,48,1156,149106
9,6,49,1157,150958
9,6,50,1156,148848
9,6,51,1157,148980
9,6,52,1157,149072
9,6,53,1157,149726
9,6,54,1157,149628
9,6,55,1157,149954
9,6,56,1157,152794
9,6,57,1157,148924
9,6,58,1157,152382
9,6,59,1157,149318
9,6,60,1157,148984
9,6,61,1156,148674
9,6,62,1157,259034
9,6,63,1157,243136
9,7,0,1267,257396
9,7,1,1267,261620
9,7,2,1267,260958
9,7,3,1267,231838
9,7,4,1267,231480
9,7,5,1267,228166
9,7,6,1266,228258
9,7,7,1267,227304
9,7,8,1267,226672
9,7,9,1266,265364
9,7,10,1267,198596
9,7,11,1267,163390
9,7,12,1267,163832
9,7,13,1267,166940
9,7,14,1267,163322
9,7,15,1267,163656
9,7,16,1267,261478
9,7,17,1267,163630
9,7,18,1267,163550
9,7,19,1267,163064
9,7,20,1267,163236
9,7,21,1267,163278
9,7,22,1267,163500
9,7,23,1267,163302
9,7,24,1267,163752
9,7,25,1267,163518
9,7,26,1267,265552
9,7,27,1267,259728
9,7,28,1267,163220
9,7,29,1267,260480
9,7,30,1267,163188
9,7,31,1267,163754
9,7,32,1267,163234
9,7,33,1267,257084
9,7,34,1266,261582
9,7,35,1267,261288
9,7,36,1266,262202
9,7,37,1266,261134
9,7,38,1267,262910
9,7,39,1267,262598
9,7,40,1267,261108
9,7,41,1267,163622
9,7,42,1267,163486
9,7,43,1267,230346
9,7,44,1267,163476
9,7,45,1267,163974
9,7,46,1267,260580
9,7,47,1267,163400
9,7,48,1267,208434
9,7,49,1265,164666
9,7,50,1267,163358
9,7,51,1267,163546
9,7,52,1267,163554
9,7,53,1266,163126
9,7,54,1267,211194
9,7,55,1267,163388
9,7,56,1267,166458
9,7,57,1267,163242
9,7,58,1267,166386
9,7,59,1267,163188
9,7,60,1267,163210
9,7,61,1267,163318
9,7,62,1267,282726
9,7,63,1267,264586
9,8,0,1224,248584
9,8,1,1224,252390
9,8,2,1224,251830
9,8,3,1224,222110
9,8,4,1223,222360
9,8,5,1224,218556
9,8,6,1224,219328
9,8,7,1224,218722
9,8,8,1224,218408
9,8,9,1224,251818
9,8,10,1224,191254
9,8,11,1224,158068
9,8,12,1224,157964
9,8,13,1224,161264
9,8,14,1224,158306
9,8,15,1224,157992
9,8,16,1224,251686
9,8,17,1224,158546
9,8,18,1224,158186
9,8,19,1224,201546
9,8,20,1224,158808
9,8,21,1224,158434
9,8,22,1224,158180
9,8,23,1224,158368
9,8,24,1224,158652
9,8,25,1224,157818
9,8,26,1224,252218
9,8,27,1224,251598
9,8,28,1224,158158
9,8,29,1224,251968
9,8,30,1224,157762
9,8,31,1224,158090
9,8,32,1224,159096
9,8,33,1224,161080
9,8,34,1224,159132
9,8,35,1224,158310
9,8,36,1224,158054
9,8,37,1224,158192
9,8,38,1223,158478
9,8,39,1224,157976
9,8,40,1223,158618
9,8,41,1224,257680
9,8,42,1224,252784
9,8,43,1224,252308
9,8,44,1224,252684
9,8,45,1224,158828
9,8,46,1224,253612
9,8,47,1223,158234
9,8,48,1224,252584
9,8,49,1224,159918
9,8,50,1224,157832
9,8,51,1224,158178
9,8,52,1224,158504
9,8,53,1224,157956
9,8,54,1224,158176
9,8,55,1224,158528
9,8,56,1224,161072
9,8,57,1224,158006
9,8,58,1224,160654
9,8,59,1224,158336
9,8,60,1224,157782
9,8,61,1224,158146
9,8,62,1224,273180
9,8,63,1224,256526
9,9,0,1205,247126
9,9,1,1206,248380
9,9,2,1205,248580
9,9,3,1206,230426
9,9,4,1204,219276
9,9,5,1206,216004
9,9,6,1206,216196
9,9,7,1206,213754
9,9,8,1206,216274
9,9,9,1206,252834
9,9,10,1206,186884
9,9,11,1206,155744
9,9,12,1206,156050
9,9,13,1206,159412
9,9,14,1206,155972
9,9,15,1206,156212
9,9,16,1205,247752
9,9,17,1206,156652
9,9,18,1206,157200
9,9,19,1206,156114
9,9,20,1206,155810
9,9,21,1206,157846
9,9,22,1206,156442
9,9,23,1206,155846
9,9,24,1206,156178
9,9,25,1206,155764
9,9,26,1206,252954
9,9,27,1206,247226
9,9,28,1206,156190
9,9,29,1206,249382
9,9,30,1206,155736
9,9,31,1205,155672
9,9,32,1206,155788
9,9,33,1206,159664
9,9,34,1204,155774
9,9,35,1206,155652
9,9,36,1206,156006
9,9,37,1206,155848
9,9,38,1206,155954
9,9,39,1206,156038
9,9,40,1206,156286
9,9,41,1206,156336
9,9,42,1206,155414
9,9,43,1206,160268
9,9,44,1206,156360
9,9,45,1206,155954
9,9,46,1206,247998
9,9,47,1206,155708
9,9,48,1206,156296
9,9,49,1206,245786
9,9,50,1206,248764
9,9,51,1206,249298
9,9,52,1206,250570
9,9,53,1206,249516
9,9,54,1206,248730
9,9,55,1206,248746
9,9,56,1204,248552
9,9,57,1206,155512
9,9,58,1205,158646
9,9,59,1206,156004
9,9,60,1206,156220
9,9,61,1205,156066
9,9,62,1206,269112
9,9,63,1206,252850
9,10,0,1178,254210
9,10,1,1178,243554
9,10,2,1178,243518
9,10,3,1178,226492
9,10,4,1177,213350
9,10,5,1178,208240
9,10,6,1178,208640
9,10,7,1178,208784
9,10,8,1178,208708
9,10,9,1178,243380
9,10,10,1178,184082
9,10,11,1178,152018
9,10,12,1178,152088
9,10,13,1178,156980
9,10,14,1178,151918
9,10,15,1178,151584
9,10,16,1178,243224
9,10,17,1178,152248
9,10,18,1178,151820
9,10,19,1178,152386
9,10,20,1178,152186
9,10,21,1178,156288
9,10,22,1178,151978
9,10,23,1178,152092
9,10,24,1178,152496
9,10,25,1178,151734
9,10,26,1178,247834
9,10,27,1178,242664
9,10,28,1178,152322
9,10,29,1178,243770
9,10,30,1178,151694
9,10,31,1178,152278
9,10,32,1178,152008
9,10,33,1178,157548
9,10,34,1178,152576
9,10,35,1177,151738
9,10,36,1178,151936
9,10,37,1177,152114
9,10,38,1178,152102
9,10,39,1177,151666
9,10,40,1178,152722
9,10,41,1178,152848
9,10,42,1178,152182
9,10,43,1178,158140
9,10,44,1178,152946
9,10,45,1178,152634
9,10,46,1178,243472
9,10,47,1178,152344
9,10,48,1178,153066
9,10,49,1178,154484
9,10,50,1178,151704
9,10,51,1178,152786
9,10,52,1178,153176
9,10,53,1178,151856
9,10,54,1178,155782
9,10,55,1178,153384
9,10,56,1178,157826
9,10,57,1178,244418
9,10,58,1178,244514
9,10,59,1178,243726
9,10,60,1178,244136
9,10,61,1178,244246
9,10,62,1178,264560
9,10,63,1178,247806
9,11,0,1194,242408
9,11,1,1193,252544
9,11,2,1194,264402
9,11,3,1194,257980
9,11,4,1194,258714
9,11,5,1194,258720
9,11,6,1194,258636
9,11,7,1194,256550
9,11,8,1194,259022
9,11,9,1194,245374
9,11,10,1194,184588
9,11,11,1194,153602
9,11,12,1194,153634
9,11,13,1194,154124
9,11,14,1194,153372
9,11,15,1194,153898
9,11,16,1194,245536
9,11,17,1194,154224
9,11,18,1194,153654
9,11,19,1194,153814
9,11,20,1194,153608
9,11,21,1194,157868
9,11,22,1194,153960
9,11,23,1194,154056
9,11,24,1194,153730
9,11,25,1194,153780
9,11,26,1194,250458
9,11,27,1194,244666
9,11,28,1193,153536
9,11,29,1194,245660
9,11,30,1193,153534
9,11,31,1194,153786
9,11,32,1194,153918
9,11,33,1194,156888
9,11,34,1194,154022
9,11,35,1194,153668
9,11,36,1194,153896
9,11,37,1194,153804
9,11,38,1194,153578
9,11,39,1194,154330
9,11,40,1194,153616
9,11,41,1194,154158
9,11,42,1194,153554
9,11,43,1194,198972
9,11,44,1194,153912
9,11,45,1194,158026
9,11,46,1194,245428
9,11,47,1194,153746
9,11,48,1194,153612
9,11,49,1194,153932
9,11,50,1194,200096
9,11,51,1194,153648
9,11,52,1194,153540
9,11,53,1194,153998
9,11,54,1194,157652
9,11,55,1194,154210
9,11,56,1194,156776
9,11,57,1194,153610
9,11,58,1193,153834
9,11,59,1194,153656
9,11,60,1194,153568
9,11,61,1194,153806
9,11,62,1194,266450
9,11,63,1194,250206
9,12,0,1227,250202
9,12,1,1228,254434
9,12,2,1228,252868
9,12,3,1228,221856
9,12,4,1227,222126
9,12,5,1228,217914
9,12,6,1228,218418
9,12,7,1228,217974
9,12,8,1228,220186
9,12,9,1228,262700
9,12,10,1228,190592
9,12,11,1228,265728
9,12,12,1228,268180
9,12,13,1228,266172
9,12,14,1228,266134
9,12,15,1228,263596
9,12,16,1228,252546
9,12,17,1228,159550
9,12,18,1228,158894
9,12,19,1228,172668
9,12,20,1228,163186
9,12,21,1228,169044
9,12,22,1227,158618
9,12,23,1228,164308
9,12,24,1228,163306
9,12,25,1228,158836
9,12,26,1227,252242
9,12,27,1228,252566
9,12,28,1228,164448
9,12,29,1228,252468
9,12,30,1228,164086
9,12,31,1228,158596
9,12,32,1228,165368
9,12,33,1228,162944
9,12,34,1227,165484
9,12,35,1227,158268
9,12,36,1228,158718
9,12,37,1228,158674
9,12,38,1228,158730
9,12,39,1228,158920
9,12,40,1228,158770
9,12,41,1228,158656
9,12,42,1227,157914
9,12,43,1228,169110
9,12,44,1228,158810
9,12,45,1228,162892
9,12,46,1228,252618
9,12,47,1228,158184
9,12,48,1228,158250
9,12,49,1228,159534
9,12,50,1228,158660
9,12,51,1228,158186
9,12,52,1228,158442
9,12,53,1228,158426
9,12,54,1228,162964
9,12,55,1228,158848
9,12,56,1228,163258
9,12,57,1227,157974
9,12,58,1228,165856
9,12,59,1228,158636
9,12,60,1228,158162
9,12,61,1228,158826
9,12,62,1227,274026
9,12,63,1228,257568
10,0,0,1137,231758
10,0,1,1138,234452
10,0,2,1137,234024
10,0,3,1138,204910
10,0,4,1138,205522
10,0,5,1138,203544
10,0,6,1138,203502
10,0,7,1137,201872
10,0,8,1138,204286
10,0,9,1138,155464
10,0,10,1138,214300
10,0,11,1138,153542
10,0,12,1138,146702
10,0,13,1138,146948
10,0,14,1138,146682
10,0,15,1138,147532
10,0,16,1137,234676
10,0,17,1138,240344
10,0,18,1138,246580
10,0,19,1138,246136
10,0,20,1138,247302
10,0,21,1138,246960
10,0,22,1138,246756
10,0,23,1138,244944
10,0,24,1138,246854
10,0,25,1138,170766
10,0,26,1136,233638
10,0,27,1138,233770
10,0,28,1138,146632
10,0,29,1138,234160
10,0,30,1138,146950
10,0,31,1138,147452
10,0,32,1138,146896
10,0,33,1137,150552
10,0,34,1138,147490
10,0,35,1138,147330
10,0,36,1138,147118
10,0,37,1138,146778
10,0,38,1138,146568
10,0,39,1138,147326
10,0,40,1138,146776
10,0,41,1138,146908
10,0,42,1138,146928
10,0,43,1138,151484
10,0,44,1138,146850
10,0,45,1138,151318
10,0,46,1138,234060
10,0,47,1138,146910
10,0,48,1138,146638
10,0,49,1138,147056
10,0,50,1138,146952
10,0,51,1138,147208
10,0,52,1138,147234
10,0,53,1138,147014
10,0,54,1138,151370
10,0,55,1137,146840
10,0,56,1138,151196
10,0,57,1138,147090
10,0,58,1138,146980
10,0,59,1138,146794
10,0,60,1138,146742
10,0,61,1138,147080
10,0,62,1138,254142
10,0,63,1138,238130
10,1,0,1142,232398
10,1,1,1143,236856
10,1,2,1143,238748
10,1,3,1143,218074
10,1,4,1143,206518
10,1,5,1143,204610
10,1,6,1143,204634
10,1,7,1143,202288
10,1,8,1143,204650
10,1,9,1143,155152
10,1,10,1143,235266
10,1,11,1143,166352
10,1,12,1143,147548
10,1,13,1143,147174
10,1,14,1143,146844
10,1,15,1143,147868
10,1,16,1143,235432
10,1,17,1143,147882
10,1,18,1143,147290
10,1,19,1143,147524
10,1,20,1143,147390
10,1,21,1143,150708
10,1,22,1143,147924
10,1,23,1143,147302
10,1,24,1143,147096
10,1,25,1143,247704
10,1,26,1143,253358
10,1,27,1143,247640
10,1,28,1143,249426
10,1,29,1143,247726
10,1,30,1143,247784
10,1,31,1143,245616
10,1,32,1143,147436
10,1,33,1143,149826
10,1,34,1143,147750
10,1,35,1143,147880
10,1,36,1143,147606
10,1,37,1143,147184
10,1,38,1143,147252
10,1,39,1143,147644
10,1,40,1143,146982
10,1,41,1143,147372
10,1,42,1143,147334
10,1,43,1143,150456
10,1,44,1143,147394
10,1,45,1143,150174
10,1,46,1143,235350
10,1,47,1143,147262
10,1,48,1143,147240
10,1,49,1143,147530
10,1,50,1143,147610
10,1,51,1143,147570
10,1,52,1143,147394
10,1,53,1143,147516
10,1,54,1143,150500
10,1,55,1143,147872
10,1,56,1143,149458
10,1,57,1143,147044
10,1,58,1143,147502
10,1,59,1141,146918
10,1,60,1143,147332
10,1,61,1143,147558
10,1,62,1143,254818
10,1,63,1143,239714
10,2,0,1157,236206
10,2,1,1157,239754
10,2,2,1157,238596
10,2,3,1157,209388
10,2,4,1157,209466
10,2,5,1157,205582
10,2,6,1157,205740
10,2,7,1156,205112
10,2,8,1157,205048
10,2,9,1157,159044
10,2,10,1157,238036
10,2,11,1157,173784
10,2,12,1157,149122
10,2,13,1157,148954
10,2,14,1157,149210
10,2,15,1156,149586
10,2,16,1157,238264
10,2,17,1157,149898
10,2,18,1157,148780
10,2,19,1157,149668
10,2,20,1157,149050
10,2,21,1157,152536
10,2,22,1157,149084
10,2,23,1157,149610
10,2,24,1157,149078
10,2,25,1157,149106
10,2,26,1157,242430
10,2,27,1157,236904
10,2,28,1157,149168
10,2,29,1157,237884
10,2,30,1157,148770
10,2,31,1157,149574
10,2,32,1156,148868
10,2,33,1157,244080
10,2,34,1157,250932
10,2,35,1157,250152
10,2,36,1157,251064
10,2,37,1157,250956
10,2,38,1157,255300
10,2,39,1157,251616
10,2,40,1157,250414
10,2,41,1157,149600
10,2,42,1157,149142
10,2,43,1157,208794
10,2,44,1157,149242
10,2,45,1157,152530
10,2,46,1157,237990
10,2,47,1157,148818
10,2,48,1157,190308
10,2,49,1157,149410
10,2,50,1157,149214
10,2,51,1156,148968
10,2,52,1157,149118
10,2,53,1157,148906
10,2,54,1157,197518
10,2,55,1157,149668
10,2,56,1157,152686
10,2,57,1157,149194
10,2,58,1157,149330
10,2,59,1157,148754
10,2,60,1157,148714
10,2,61,1157,149386
10,2,62,1157,261924
10,2,63,1157,242022
10,3,0,1249,254534
10,3,1,1249,257704
10,3,2,1249,257158
10,3,3,1249,223690
10,3,4,1249,223686
10,3,5,1249,221438
10,3,6,1249,221682
10,3,7,1249,220280
10,3,8,1249,220154
10,3,9,1249,170834
10,3,10,1249,257432
10,3,11,1249,184632
10,3,12,1249,161074
10,3,13,1249,161464
10,3,14,1249,161052
10,3,15,1249,161848
10,3,16,1249,256966
10,3,17,1249,162436
10,3,18,1249,160824
10,3,19,1249,207422
10,3,20,1249,161474
10,3,21,1248,165714
10,3,22,1248,161290
10,3,23,1249,161276
10,3,24,1249,161824
10,3,25,1249,160858
10,3,26,1249,256930
10,3,27,1249,256578
10,3,28,1248,161054
10,3,29,1249,256964
10,3,30,1249,160800
10,3,31,1249,161270
10,3,32,1249,161118
10,3,33,1249,164870
10,3,34,1249,161594
10,3,35,1249,161324
10,3,36,1249,161484
10,3,37,1249,161274
10,3,38,1249,161412
10,3,39,1249,161452
10,3,40,1249,162120
10,3,41,1249,276066
10,3,42,1249,270818
10,3,43,1249,269706
10,3,44,1249,271624
10,3,45,1249,165658
10,3,46,1249,259864
10,3,47,1248,160880
10,3,48,1249,271258
10,3,49,1249,161802
10,3,50,1248,160862
10,3,51,1249,161464
10,3,52,1249,161252
10,3,53,1249,161160
10,3,54,1248,165306
10,3,55,1249,161514
10,3,56,1249,165746
10,3,57,1249,161180
10,3,58,1249,161678
10,3,59,1249,160744
10,3,60,1249,161382
10,3,61,1249,161660
10,3,62,1249,279168
10,3,63,1249,262084
10,4,0,1189,243616
10,4,1,1189,244630
10,4,2,1189,244442
10,4,3,1189,227870
10,4,4,1189,214270
10,4,5,1189,211746
10,4,6,1189,211668
10,4,7,1189,210738
10,4,8,1189,213606
10,4,9,1189,163770
10,4,10,1189,245342
10,4,11,1189,181362
10,4,12,1189,152846
10,4,13,1189,153044
10,4,14,1189,152760
10,4,15,1189,154606
10,4,16,1189,244252
10,4,17,1189,153542
10,4,18,1188,152646
10,4,19,1189,154752
10,4,20,1189,152630
10,4,21,1189,155624
10,4,22,1189,153676
10,4,23,1189,154648
10,4,24,1189,153458
10,4,25,1189,152728
10,4,26,1189,249050
10,4,27,1188,243514
10,4,28,1189,152972
10,4,29,1189,248914
10,4,30,1189,152858
10,4,31,1189,153450
10,4,32,1189,153094
10,4,33,1189,155204
10,4,34,1189,153814
10,4,35,1189,153332
10,4,36,1189,153478
10,4,37,1189,152900
10,4,38,1189,152822
10,4,39,1189,153344
10,4,40,1189,153478
10,4,41,1189,153414
10,4,42,1189,152876
10,4,43,1189,155980
10,4,44,1189,153526
10,4,45,1189,155352
10,4,46,1189,244186
10,4,47,1189,152976
10,4,48,1189,154502
10,4,49,1189,250494
10,4,50,1189,257384
10,4,51,1189,256598
10,4,52,1189,259080
10,4,53,1189,257040
10,4,54,1189,257526
10,4,55,1189,257538
10,4,56,1189,257378
10,4,57,1189,152720
10,4,58,1189,153172
10,4,59,1189,152928
10,4,60,1189,153026
10,4,61,1189,153004
10,4,62,1189,268936
10,4,63,1189,248926
10,5,0,1253,258448
10,5,1,1252,258626
10,5,2,1253,257890
10,5,3,1253,237336
10,5,4,1253,227262
10,5,5,1253,223052
10,5,6,1253,223070
10,5,7,1252,224428
10,5,8,1253,225012
10,5,9,1253,171538
10,5,10,1253,258186
10,5,11,1253,189554
10,5,12,1253,161224
10,5,13,1251,161204
10,5,14,1253,161452
10,5,15,1253,165916
10,5,16,1253,257762
10,5,17,1253,162076
10,5,18,1253,161570
10,5,19,1253,166424
10,5,20,1253,161686
10,5,21,1253,166126
10,5,22,1253,161856
10,5,23,1253,161600
10,5,24,1253,161484
10,5,25,1253,161238
10,5,26,1253,262434
10,5,27,1253,256974
10,5,28,1253,161780
10,5,29,1253,257860
10,5,30,1253,161252
10,5,31,1253,161374
10,5,32,1253,161598
10,5,33,1253,166406
10,5,34,1253,162020
10,5,35,1253,161676
10,5,36,1253,161906
10,5,37,1253,161550
10,5,38,1253,161346
10,5,39,1253,161918
10,5,40,1253,161648
10,5,41,1253,162192
10,5,42,1253,161314
10,5,43,1253,167562
10,5,44,1252,161558
10,5,45,1253,165826
10,5,46,1253,257672
10,5,47,1253,161422
10,5,48,1253,161428
10,5,49,1253,162010
10,5,50,1253,161224
10,5,51,1253,161336
10,5,52,1253,161304
10,5,53,1253,161914
10,5,54,1253,166318
10,5,55,1253,161754
10,5,56,1253,167718
10,5,57,1253,264362
10,5,58,1253,271824
10,5,59,1253,270960
10,5,60,1253,271472
10,5,61,1253,272314
10,5,62,1253,280046
10,5,63,1253,263590
10,6,0,1181,240844
10,6,1,1181,249916
10,6,2,1181,247048
10,6,3,1180,243694
10,6,4,1181,243594
10,6,5,1181,243526
10,6,6,1181,243596
10,6,7,1181,242504
10,6,8,1181,243882
10,6,9,1181,161102
10,6,10,1181,243538
10,6,11,1181,178792
10,6,12,1181,151880
10,6,13,1181,152110
10,6,14,1180,151680
10,6,15,1181,155206
10,6,16,1181,243118
10,6,17,1181,152334
10,6,18,1181,152156
10,6,19,1181,155734
10,6,20,1181,151966
10,6,21,1181,152542
10,6,22,1181,152412
10,6,23,1181,155128
10,6,24,1181,152348
10,6,25,1181,152074
10,6,26,1181,247800
10,6,27,1181,242082
10,6,28,1181,152056
10,6,29,1181,242976
10,6,30,1181,152178
10,6,31,1181,152248
10,6,32,1181,151836
10,6,33,1181,152034
10,6,34,1181,152324
10,6,35,1181,155008
10,6,36,1181,152706
10,6,37,1181,152114
10,6,38,1181,152216
10,6,39,1181,152516
10,6,40,1181,152244
10,6,41,1181,152332
10,6,42,1181,151796
10,6,43,1181,197256
10,6,44,1181,152320
10,6,45,1181,152014
10,6,46,1181,243270
10,6,47,1181,151920
10,6,48,1180,151758
10,6,49,1181,152296
10,6,50,1181,196934
10,6,51,1181,152274
10,6,52,1181,151772
10,6,53,1180,152098
10,6,54,1181,152290
10,6,55,1181,152712
10,6,56,1181,155336
10,6,57,1181,151974
10,6,58,1181,152828
10,6,59,1181,151950
10,6,60,1181,151910
10,6,61,1181,151822
10,6,62,1180,263400
10,6,63,1181,247774
10,7,0,1209,245958
10,7,1,1209,250608
10,7,2,1209,249276
10,7,3,1209,219272
10,7,4,1209,219476
10,7,5,1208,213762
10,7,6,1208,214034
10,7,7,1209,216248
10,7,8,1209,219326
10,7,9,1209,245156
10,7,10,1208,248926
10,7,11,1209,249546
10,7,12,1209,251054
10,7,13,1209,249440
10,7,14,1209,249492
10,7,15,1209,248378
10,7,16,1209,248810
10,7,17,1209,156330
10,7,18,1209,155914
10,7,19,1209,168096
10,7,20,1209,156430
10,7,21,1209,157566
10,7,22,1209,156854
10,7,23,1209,159618
10,7,24,1209,156310
10,7,25,1209,155766
10,7,26,1209,248884
10,7,27,1209,247998
10,7,28,1209,155916
10,7,29,1209,248774
10,7,30,1209,160464
10,7,31,1209,156702
10,7,32,1209,155874
10,7,33,1209,156744
10,7,34,1209,156110
10,7,35,1209,159528
10,7,36,1209,156484
10,7,37,1209,155886
10,7,38,1209,155868
10,7,39,1209,156366
10,7,40,1209,156112
10,7,41,1209,156118
10,7,42,1209,155584
10,7,43,1209,160106
10,7,44,1209,156398
10,7,45,1209,157002
10,7,46,1209,248864
10,7,47,1209,155574
10,7,48,1209,155634
10,7,49,1209,156540
10,7,50,1209,155980
10,7,51,1208,155688
10,7,52,1209,156110
10,7,53,1209,155640
10,7,54,1209,157124
10,7,55,1209,156382
10,7,56,1209,159756
10,7,57,1209,155710
10,7,58,1209,156128
10,7,59,1209,155862
10,7,60,1209,155744
10,7,61,1209,155984
10,7,62,1209,270316
10,7,63,1209,253622
10,8,0,1202,245182
10,8,1,1201,247840
10,8,2,1202,247700
10,8,3,1202,220462
10,8,4,1201,220462
10,8,5,1202,216762
10,8,6,1202,216826
10,8,7,1202,216148
10,8,8,1202,218748
10,8,9,1202,166938
10,8,10,1202,247664
10,8,11,1202,181122
10,8,12,1202,154918
10,8,13,1202,154892
10,8,14,1202,155168
10,8,15,1202,159136
10,8,16,1202,247502
10,8,17,1202,243856
10,8,18,1202,248246
10,8,19,1202,248202
10,8,20,1202,248184
10,8,21,1202,248794
10,8,22,1202,248336
10,8,23,1201,247048
10,8,24,1202,248334
10,8,25,1201,180982
10,8,26,1202,247586
10,8,27,1202,246912
10,8,28,1202,155346
10,8,29,1202,247304
10,8,30,1201,155140
10,8,31,1202,155572
10,8,32,1202,155308
10,8,33,1202,155024
10,8,34,1202,156024
10,8,35,1202,159770
10,8,36,1202,155386
10,8,37,1202,155468
10,8,38,1202,155006
10,8,39,1202,155428
10,8,40,1202,155686
10,8,41,1202,155610
10,8,42,1202,155282
10,8,43,1202,159934
10,8,44,1202,155444
10,8,45,1202,155066
10,8,46,1202,247364
10,8,47,1202,155366
10,8,48,1202,155650
10,8,49,1202,155332
10,8,50,1202,155566
10,8,51,1202,155316
10,8,52,1202,155148
10,8,53,1202,155036
10,8,54,1202,155538
10,8,55,1202,155038
10,8,56,1202,159738
10,8,57,1202,155074
10,8,58,1202,155490
10,8,59,1202,155096
10,8,60,1202,155424
10,8,61,1202,155038
10,8,62,1201,269004
10,8,63,1202,251736
10,9,0,1210,246188
10,9,1,1210,250296
10,9,2,1210,252250
10,9,3,1210,233064
10,9,4,1210,221068
10,9,5,1210,218534
10,9,6,1210,218712
10,9,7,1209,216372
10,9,8,1210,219454
10,9,9,1210,168126
10,9,10,1209,248876
10,9,11,1210,180938
10,9,12,1210,156078
10,9,13,1210,156000
10,9,14,1209,155758
10,9,15,1210,159934
10,9,16,1210,248854
10,9,17,1210,156732
10,9,18,1210,156292
10,9,19,1210,159694
10,9,20,1210,156066
10,9,21,1210,156678
10,9,22,1210,156540
10,9,23,1210,159542
10,9,24,1209,156242
10,9,25,1210,249404
10,9,26,1210,255112
10,9,27,1210,249490
10,9,28,1210,250878
